Id,CreationDate,Score,Tags,ViewCount,AnswerCount,FavoriteCount
"51976","2019-05-14 22:33:20","1","<feature-selection><random-forest>","1126","1",""
"51979","2019-05-15 01:29:43","0","<python><pandas><data-cleaning>","1272","1",""
"51982","2019-05-15 02:50:49","1","<machine-learning><naive-bayes-classifier>","604","1",""
"51983","2019-05-15 03:05:46","2","<machine-learning><scikit-learn><decision-trees>","4189","4","1"
"51984","2019-05-15 03:13:57","0","<machine-learning><cross-validation>","51","1",""
"51989","2019-05-15 07:18:22","1","<deep-learning>","93","1",""
"51992","2019-05-15 08:12:08","0","<data><data-cleaning><beginner>","2356","2",""
"51993","2019-05-15 08:20:09","2","<machine-learning><reinforcement-learning>","37","0",""
"51994","2019-05-15 08:26:08","1","<data><databases>","33","0",""
"51995","2019-05-15 08:41:30","1","<clustering><orange>","358","1",""
"51996","2019-05-15 08:46:13","1","<machine-learning><neural-network><time-series>","48","0",""
"51999","2019-05-15 09:16:38","1","<feature-scaling><clustering>","630","1",""
"52000","2019-05-13 11:59:26","4","<nlp><r><text><programming>","1995","3","1"
"52004","2019-05-15 11:06:57","1","<predictive-modeling><cross-validation><evaluation><jupyter>","137","0",""
"52006","2019-05-15 12:53:46","1","<machine-learning>","127","2",""
"52007","2019-05-15 12:58:50","0","<apache-hadoop><map-reduce>","917","2",""
"52011","2019-05-15 14:28:20","1","<text-mining><orange>","310","0",""
"52012","2019-05-15 14:32:04","2","<neural-network><hyperparameter><explainable-ai>","335","1",""
"52013","2019-05-15 14:41:17","1","<python><visualization><web-scraping>","106","0",""
"52015","2019-05-15 15:00:40","25","<computer-vision><object-detection>","16736","2","7"
"52016","2019-05-15 15:16:57","4","<clustering><pca>","2594","1",""
"52022","2019-05-15 16:27:36","0","<interpolation>","23","0",""
"52023","2019-05-15 16:53:46","6","<regression><statistics><supervised-learning><mathematics>","351","1",""
"52025","2019-05-15 04:44:48","1","<machine-learning><classification><python>","61","1",""
"52026","2019-05-15 17:55:40","1","<nlp><word2vec><word-embeddings><gensim>","59","0",""
"52027","2019-05-15 18:23:39","0","<visualization>","1327","3",""
"52028","2019-05-15 18:29:33","3","<cnn><loss-function>","4242","2","1"
"52032","2019-05-15 21:02:07","1","<data-cleaning>","19","0",""
"52036","2019-05-15 23:57:09","2","<python><scikit-learn><random-forest><grid-search><gridsearchcv>","5278","2",""
"52039","2019-05-16 01:49:18","1","<machine-learning><attention-mechanism>","661","2","1"
"52040","2019-05-16 01:50:07","1","<feature-selection><feature-extraction><feature-engineering><correlation>","71","1",""
"52045","2019-05-16 05:57:10","0","<clustering>","50","1",""
"52046","2019-05-16 06:03:30","6","<evaluation><score>","176","2","1"
"52047","2019-05-16 06:50:58","1","<machine-learning><r><xgboost><sampling>","65","0",""
"52054","2019-05-16 07:54:07","1","<machine-learning><bigdata><xgboost><data-science-model>","339","1",""
"52060","2019-05-16 09:49:53","3","<machine-learning><neural-network><autoencoder>","938","2",""
"52061","2019-05-16 09:55:12","2","<dataset>","851","2",""
"52063","2019-05-16 10:35:38","1","<python><pytorch>","476","1",""
"52064","2019-05-16 10:57:08","1","<machine-learning><python><r><anomaly-detection><outlier>","141","2","1"
"52065","2019-05-16 11:48:39","1","<keras><cnn><image-classification><confusion-matrix>","468","1",""
"52066","2019-05-16 11:58:05","9","<machine-learning><decision-trees>","8482","4","1"
"52067","2019-05-16 12:24:46","0","<classification><time-series><model-selection>","46","0",""
"52073","2019-05-16 13:14:07","1","<time-series><visualization>","135","0",""
"52077","2019-05-16 14:11:40","5","<keras><reinforcement-learning><implementation>","293","0",""
"52080","2019-05-16 14:47:42","0","<beginner><opencv>","785","1",""
"52086","2019-05-16 17:07:37","6","<deep-learning><cnn><image-classification>","116","2",""
"52087","2019-05-16 17:24:20","0","<python><keras><lstm>","566","1",""
"52096","2019-05-16 21:29:26","0","<clustering><geospatial><dbscan>","240","1",""
"52097","2019-05-16 21:50:38","3","<xgboost><survival-analysis>","4483","1","2"
"52099","2019-05-16 22:43:41","0","<autoencoder>","34","1",""
"52104","2019-05-17 03:16:20","3","<machine-learning><classification><regression>","89","2",""
"52108","2019-05-17 07:20:08","1","<python><regression><multiclass-classification><sequence>","177","1",""
"52109","2019-05-17 08:16:25","1","<word2vec><word-embeddings><gbm>","157","0",""
"52110","2019-05-17 08:33:43","1","<reinforcement-learning>","44","0",""
"52112","2019-05-17 09:29:55","1","<bigdata><apache-spark><dataframe><scala>","450","0",""
"52114","2019-05-17 10:49:54","1","<machine-learning>","1410","3",""
"52115","2019-05-17 11:37:15","0","<classification><churn>","179","1",""
"52116","2019-05-17 11:55:59","1","<machine-learning><time-series><recommender-system>","219","1","1"
"52118","2019-05-17 13:02:53","3","<pyspark><transformer>","879","1",""
"52121","2019-05-17 13:45:01","1","<game><sports>","72","0",""
"52124","2019-05-17 14:39:09","0","<keras>","53","1",""
"52125","2019-05-17 14:43:53","2","<machine-learning><evaluation>","1329","2",""
"52126","2019-05-17 15:43:54","1","<dataset><bigdata><data-cleaning><data-wrangling>","72","3","1"
"52130","2019-05-17 17:17:12","2","<python><scikit-learn><scoring>","2461","1","1"
"52134","2019-05-17 20:42:10","3","<machine-learning><clustering><k-means>","89","3","0"
"52137","2019-05-17 21:54:15","0","<python><keras><prediction><evaluation>","135","0",""
"52142","2019-05-17 23:11:13","1","<deep-learning><overfitting><regularization>","187","3","1"
"52144","2019-05-18 01:08:28","1","<machine-learning><neural-network>","6903","2","1"
"52155","2019-05-18 11:03:04","0","<machine-learning><deep-learning><cnn>","77","1",""
"52157","2019-05-18 13:13:32","22","<machine-learning><cost-function>","15518","2","8"
"52167","2019-05-18 18:44:32","1","<nlp>","232","1",""
"52168","2019-05-18 18:58:18","1","<kaggle>","157","1",""
"52170","2019-05-18 19:27:20","0","<machine-learning><r><rstudio>","101","2",""
"52173","2019-05-18 20:14:10","2","<python><tensorflow><numpy>","2257","0",""
"52177","2019-05-19 00:30:25","0","<nlp>","23","1",""
"52178","2019-05-19 01:39:56","0","<keras><gan><mnist>","48","1",""
"52179","2019-05-19 01:55:36","1","<machine-learning><time-series><statistics>","82","1",""
"52184","2019-05-19 03:29:16","1","<decision-trees><boosting><scoring>","17","0",""
"52188","2019-05-19 07:03:16","2","<machine-learning><neural-network><tensorflow><regression>","2697","3",""
"52190","2019-05-19 07:07:45","2","<machine-learning><python><pandas><data-science-model><numpy>","6092","1",""
"52197","2019-05-19 11:31:55","2","<neural-network><deep-learning>","159","1",""
"52198","2019-05-19 12:16:19","1","<machine-learning><classification><data-mining><decision-trees>","642","1",""
"52201","2019-05-19 13:49:36","2","<machine-learning><python><classification><feature-selection>","854","2","1"
"52204","2019-05-19 14:37:20","3","<python><categorical-data><encoding>","3560","2","2"
"52206","2019-05-19 15:35:19","4","<neural-network>","124","1",""
"52209","2019-05-19 15:56:58","0","<neural-network><perceptron>","170","1",""
"52214","2019-05-19 18:36:38","1","<machine-learning><classification>","39","0",""
"52221","2019-05-19 22:38:41","1","<machine-learning><gaussian><discriminant-analysis>","1157","1",""
"52222","2019-05-20 00:30:54","2","<classification><class-imbalance>","893","2",""
"52228","2019-05-20 02:28:14","0","<powerbi>","3609","1",""
"52232","2019-05-20 04:11:25","1","<machine-learning><dataset>","970","2",""
"52238","2019-05-20 06:05:46","0","<python><nlp>","6898","3",""
"52242","2019-05-20 08:04:47","6","<cnn><svm><kernel>","213","1","1"
"52246","2019-05-20 09:46:42","0","<machine-learning><rnn>","50","0",""
"52248","2019-05-20 10:37:07","2","<neural-network><deep-learning><keras><lstm><rnn>","5581","3",""
"52254","2019-05-20 12:33:39","1","<classification><object-detection><softmax>","37","1",""
"52258","2019-05-20 12:52:56","4","<nlp><text-mining><similarity><information-retrieval>","560","4","2"
"52260","2019-05-20 13:01:16","5","<clustering><terminology>","2344","1","2"
"52261","2019-05-20 13:03:34","0","<keras><cnn><inceptionresnetv2>","928","0",""
"52267","2019-05-20 14:09:31","1","<machine-learning><tensorflow><gan>","110","0",""
"52273","2019-05-20 16:08:52","0","<machine-learning><classification><dataset><regression>","48","1",""
"52275","2019-05-20 16:20:48","1","<classification><multilabel-classification>","522","1","0"
"52276","2019-05-20 16:26:36","1","<python><keras><image-classification><multiclass-classification><vgg16>","1318","0",""
"52282","2019-05-20 17:53:24","1","<classification><encoding><data-imputation>","2451","2",""
"52284","2019-05-20 20:12:46","0","<machine-learning><terminology>","98","2",""
"52289","2019-05-20 23:20:04","0","<machine-learning><neural-network><clustering>","117","4",""
"52290","2019-05-20 23:24:31","2","<neural-network><deep-learning><keras>","1845","2",""
"52291","2019-05-21 01:20:57","1","<lstm><rnn><text-generation><automatic-summarization><nlg>","131","0",""
"52293","2019-05-21 02:53:04","0","<deep-learning><keras><cnn><image-preprocessing>","1311","1","1"
"52294","2019-05-21 02:56:57","1","<deep-learning><image-classification><transfer-learning>","165","1",""
"52309","2019-05-21 08:31:57","0","<machine-learning><neural-network><regression>","208","1",""
"52311","2019-05-21 09:02:26","0","<deep-learning><regression><xgboost>","122","4",""
"52318","2019-05-21 11:24:52","2","<deep-learning><classification><dataset><computer-vision>","305","2","1"
"52319","2019-05-21 12:05:06","0","<bigdata><visualization><plotting><data-analysis><matplotlib>","74","1",""
"52325","2019-05-21 14:01:05","2","<random-forest><svm><logistic-regression><model-selection>","150","2","1"
"52329","2019-05-21 15:00:33","0","<python><predictive-modeling><statistics>","1160","1",""
"52330","2019-05-21 15:22:11","1","<machine-learning><python><classification><supervised-learning><labels>","82","0",""
"52336","2019-05-21 19:40:52","0","<linear-regression><data-science-model>","79","3",""
"52343","2019-05-21 20:29:57","1","<pandas><bigdata><dataframe>","596","0","1"
"52345","2019-05-21 21:01:03","0","<machine-learning><regression><statistics><correlation><descriptive-statistics>","18","0",""
"52346","2019-05-21 21:09:27","1","<text-mining><orange>","94","0",""
"52347","2019-05-21 21:10:25","0","<neural-network><keras><linear-regression>","479","3",""
"52348","2019-05-21 21:24:38","1","<scikit-learn><gridsearchcv>","10496","1",""
"52351","2019-05-21 21:56:11","4","<visualization>","1334","2","1"
"52352","2019-05-21 22:22:19","6","<neural-network><autoencoder><vae>","3947","1","2"
"52353","2019-05-21 22:27:38","0","<machine-learning><k-means>","530","1",""
"52359","2019-05-22 01:27:59","1","<classification><dataset><similarity>","35","2",""
"52360","2019-05-22 01:54:06","0","<classification><random-forest>","59","1",""
"52367","2019-05-22 03:25:28","2","<machine-learning><nlp>","878","2",""
"52372","2019-05-22 04:57:01","1","<lstm><rnn>","115","0",""
"52374","2019-05-22 05:24:13","1","<keras><lstm>","112","0",""
"52376","2019-05-22 06:05:44","0","<object-detection><text><ocr>","1262","1",""
"52377","2019-05-22 06:13:29","1","<keras>","50","1",""
"52383","2019-05-22 09:15:58","0","<machine-learning><neural-network><deep-learning>","59","1",""
"52384","2019-05-22 09:21:33","0","<deep-learning><lstm>","1561","2",""
"52385","2019-05-22 09:40:19","1","<classification><binary>","17","0",""
"52388","2019-05-22 10:17:45","0","<keras><gan><hyperparameter><generative-models><parameter>","59","1",""
"52391","2019-05-22 11:18:32","4","<data><visualization><dimensionality-reduction><tsne>","111","2",""
"52393","2019-05-22 11:59:52","2","<time-series><bigdata>","137","2",""
"52395","2019-05-22 12:13:21","2","<python><time-series><forecasting>","457","1",""
"52396","2019-05-22 12:23:38","0","<python><deep-learning><keras><reinforcement-learning><dqn>","435","0",""
"52398","2019-05-22 12:35:43","2","<machine-learning><linear-regression><orange>","627","1","1"
"52400","2019-05-22 13:08:53","0","<machine-learning><classification><evaluation>","48","3",""
"52405","2019-05-22 14:43:07","0","<cnn><ocr>","52","1",""
"52407","2019-05-22 15:07:37","0","<machine-learning><neural-network><deep-learning><classification>","121","1",""
"52413","2019-05-22 17:39:26","1","<gradient-descent><pytorch>","1369","1","0"
"52415","2019-05-22 17:56:02","1","<machine-learning><python><predictive-modeling><data-science-model><model-selection>","413","2",""
"52416","2019-05-22 18:15:38","0","<classification>","84","3",""
"52418","2019-05-22 18:27:44","1","<classification><logistic-regression><classifier>","27","0",""
"52419","2019-05-22 18:48:40","0","<neural-network><deep-learning><json>","28","1",""
"52425","2019-05-22 21:36:45","1","<r><linear-regression><machine-learning-model>","9063","1",""
"52426","2019-05-22 22:27:31","1","<cnn><normalization><softmax>","109","1",""
"52427","2019-05-22 23:16:17","1","<neural-network><deep-learning><classification><random-forest><machine-learning-model>","233","1",""
"52431","2019-05-23 01:46:55","4","<keras><lstm>","4372","1",""
"52432","2019-05-23 02:00:35","3","<keras><lstm><accuracy>","1187","4",""
"52433","2019-05-23 02:02:57","1","<machine-learning><clustering><anomaly-detection><outlier>","52","1",""
"52435","2019-05-23 04:17:46","13","<deep-learning><cnn><image-classification><image-preprocessing>","2927","2","2"
"52436","2019-05-23 04:31:17","1","<cnn>","62","1",""
"52437","2019-05-23 04:34:07","1","<machine-learning><python><pandas><numpy>","116","0",""
"52440","2019-05-23 07:14:39","0","<machine-learning><keras><machine-learning-model>","421","0",""
"52441","2019-05-23 07:20:37","1","<classification><decision-trees><feature-engineering>","196","1",""
"52442","2019-05-23 07:24:24","0","<neural-network><keras><scikit-learn><linear-regression>","91","1",""
"52445","2019-05-23 07:48:33","22","<image-classification><image-recognition>","3580","8","6"
"52446","2019-05-23 07:59:54","1","<python>","652","1",""
"52451","2019-05-23 10:21:29","1","<data-mining><dataset>","202","3",""
"52453","2019-05-23 10:46:24","3","<machine-learning><neural-network><keras>","215","0",""
"52456","2019-05-23 10:53:39","1","<machine-learning><deep-learning><algorithms><opencv>","73","1",""
"52459","2019-05-23 11:34:08","0","<machine-learning><linear-regression><unsupervised-learning><supervised-learning>","2526","3",""
"52460","2019-05-23 11:47:11","0","<classification><prediction><multilabel-classification><metric><imbalanced-learn>","527","1",""
"52464","2019-05-23 12:59:19","0","<machine-learning><classification><r><random-forest>","67","1",""
"52469","2019-05-23 13:18:39","1","<nlp><word2vec><text-generation>","322","1",""
